Game,Release date,Price,Owners,Developer(s),Publisher(s),Owners_min,Owners_max,Owners_min_text,Owners_max_text
Speedy Golf,2021-05-05,14.99,"0 .. 20,000",Off The Deck Games,Off The Deck Games,0.00E+00,2.00E+04,0,20.0K
Skate Rift,2022-11-01,4.99,"0 .. 20,000",Harry Godden,Harry Godden,0.00E+00,2.00E+04,0,20.0K
EggTime 2,2018-05-07,6.99,"0 .. 20,000",Bartoš Studio,Bartoš Studio,0.00E+00,2.00E+04,0,20.0K
Action SuperCross,1997-02-11,2.99,"0 .. 20,000","Elasto Mania Team, Balazs Rozsa",Elasto Mania Team,0.00E+00,2.00E+04,0,20.0K
Frisbee For Fun,2020-11-21,2.99,"0 .. 20,000",Caio Flavio,Caio Flavio,0.00E+00,2.00E+04,0,20.0K
World Soccer Strikers '91,2021-08-18,5.99,"0 .. 20,000",Bipolar Dawn,Meteorbyte Studios,0.00E+00,2.00E+04,0,20.0K
Space Dance Harmony,2021-02-18,12.99,"0 .. 20,000",Phenomena,Phenomena,0.00E+00,2.00E+04,0,20.0K
The Concourse,2016-06-01,9.99,"0 .. 20,000","A & B Game Studios, LLC","A & B Game Studios, LLC",0.00E+00,2.00E+04,0,20.0K
Arrowpoint,2017-12-11,0.99,"0 .. 20,000",Spotted Zebra Software LLC,Spotted Zebra Software LLC,0.00E+00,2.00E+04,0,20.0K
Hooplord,2020-04-09,6.99,"0 .. 20,000",Hooplord VR LLC,Hooplord VR LLC,0.00E+00,2.00E+04,0,20.0K
Put Your Brain On,2022-05-10,44.99,"0 .. 20,000",KOA BOA,KOA BOA,0.00E+00,2.00E+04,0,20.0K
Tennis Club Story,2022-11-27,8.99,"0 .. 20,000","Kairosoft Co.,Ltd","Kairosoft Co.,Ltd",0.00E+00,2.00E+04,0,20.0K
CosmoDrive:Zero,2018-11-29,0.99,"0 .. 20,000",Diamond Cats Studio,Diamond Cats Studio,0.00E+00,2.00E+04,0,20.0K
Aptly Rolling,2021-08-27,0.99,"0 .. 20,000",Revmatek,Revmatek,0.00E+00,2.00E+04,0,20.0K
The World of a Mermaid,2022-06-01,44.99,"0 .. 20,000",KOA BOA,KOA BOA,0.00E+00,2.00E+04,0,20.0K
Race me now,2022-08-26,11.99,"0 .. 20,000",Werys Ltd,Werys Ltd,0.00E+00,2.00E+04,0,20.0K
Super VR Trainer,2017-03-13,9.99,"0 .. 20,000","Jorge Moreno Aguilera, David Erosa",David Erosa García,0.00E+00,2.00E+04,0,20.0K
Car Crush Racing Simulator,2024-04-08,0.99,"0 .. 20,000",Enaayah Software Development and Services Private Limited,Enaayah Software Development and Services Private Limited,0.00E+00,2.00E+04,0,20.0K
Rally Car,2023-04-08,0.59,"0 .. 20,000",LOSEDEAD,LOSEDEAD,0.00E+00,2.00E+04,0,20.0K
Too White Basketball,2019-06-10,0.99,"0 .. 20,000",CSM,W. T. B.,0.00E+00,2.00E+04,0,20.0K
Tropical Air Hockey,2020-02-14,6.99,"0 .. 20,000",ITC Studio,ITC Studio,0.00E+00,2.00E+04,0,20.0K
#Archery,2017-12-19,9.99,"0 .. 20,000",VRUnicorns,Bandello,0.00E+00,2.00E+04,0,20.0K
Badminton Kings VR,2018-03-12,14.99,"0 .. 20,000",Appnori Inc.,Appnori Inc.,0.00E+00,2.00E+04,0,20.0K
CasinoXR,2016-08-04,14.99,"0 .. 20,000",8-Bit Development,8-Bit Development,0.00E+00,2.00E+04,0,20.0K
Slavicus,2018-10-18,4.99,"0 .. 20,000",Loki Atreides,LLC LUXOR,0.00E+00,2.00E+04,0,20.0K
Bowslinger,2016-04-05,4.99,"0 .. 20,000",Pompaduo,Pompaduo,0.00E+00,2.00E+04,0,20.0K
RC Fun City,2018-01-06,3.99,"0 .. 20,000",Lotte|EoD,Agger Interactive,0.00E+00,2.00E+04,0,20.0K
Foot Odor Girl,2022-02-25,4.99,"0 .. 20,000",MX Nice Game,MX Nice Game,0.00E+00,2.00E+04,0,20.0K
World Basketball Manager 2,2017-06-22,9.99,"0 .. 20,000",Icehole Games,Strategy First,0.00E+00,2.00E+04,0,20.0K
Dinosaur Bone Digging,2019-04-25,0.99,"0 .. 20,000",A Nostru,My Way Games,0.00E+00,2.00E+04,0,20.0K
Cyber Fight Challenge,2020-09-10,9.99,"0 .. 20,000",Nordville Technology LTD,Nordville Technology LTD,0.00E+00,2.00E+04,0,20.0K
Stunt Hill,2018-03-25,1.99,"0 .. 20,000",CasGames,CasGames,0.00E+00,2.00E+04,0,20.0K
CapRiders: Euro Soccer,2017-04-07,3.99,"0 .. 20,000",3GoGames,3GoGames,0.00E+00,2.00E+04,0,20.0K
Mini Matches,2022-03-21,14.99,"0 .. 20,000",It's Anecdotal,It's Anecdotal,0.00E+00,2.00E+04,0,20.0K
Hamster All-Stars,2021-02-28,2.99,"0 .. 20,000",Sokpop Collective,Sokpop Collective,0.00E+00,2.00E+04,0,20.0K
Bad Hop Baseball,2023-02-21,9.99,"0 .. 20,000",Dan Dectis,Dectronica,0.00E+00,2.00E+04,0,20.0K
Bocce Revolution,2015-10-23,4.99,"0 .. 20,000",Dysotek,Dysotek,0.00E+00,2.00E+04,0,20.0K
Dirt Bike Motocross Stunts,2020-05-05,0.99,"0 .. 20,000",Enaayah Software Development and Services Private Limited,Enaayah Software Development and Services Private Limited,0.00E+00,2.00E+04,0,20.0K
Facing,2021-04-08,9.99,"0 .. 20,000",Zzwei,Zzwei,0.00E+00,2.00E+04,0,20.0K
PITCH-HIT ARCADE,2016-09-23,9.99,"0 .. 20,000",Viewer Ready,Viewer Ready,0.00E+00,2.00E+04,0,20.0K
GoalkeepVr,2017-01-06,3.99,"0 .. 20,000",DigitalBadger Design,DigitalBadger Design,0.00E+00,2.00E+04,0,20.0K
Epic Skater 2,2018-11-08,14.99,"0 .. 20,000",Your Daily Fill,Your Daily Fill,0.00E+00,2.00E+04,0,20.0K
Racing Outlaws,2022-01-23,0.99,"0 .. 20,000",Enaayah Software Development and Services Private Limited,Enaayah Software Development and Services Private Limited,0.00E+00,2.00E+04,0,20.0K
Cyberpunk Fighting,2021-11-12,0.99,"0 .. 20,000",LTZinc,LTZinc,0.00E+00,2.00E+04,0,20.0K
Zero-G,2017-01-13,0.99,"0 .. 20,000",Søren Trautner Madsen,Trautner Games,0.00E+00,2.00E+04,0,20.0K
Handball Action Total,2018-02-16,11.99,"0 .. 20,000",netmin games,netmin games,0.00E+00,2.00E+04,0,20.0K
TableTop Cricket,2015-02-25,9.99,"0 .. 20,000",Big Ant Studios,Big Ant Studios,0.00E+00,2.00E+04,0,20.0K
Casey Powell Lacrosse 18,2018-04-17,49.99,"0 .. 20,000",Big Ant Studios,Crosse Studios,0.00E+00,2.00E+04,0,20.0K
Retro Football Boss,2016-09-12,11.99,"0 .. 20,000",1888 Games,Plug In Digital,0.00E+00,2.00E+04,0,20.0K
Drift Long Racing,2020-11-20,0.99,"0 .. 20,000",ChangeMe,ChangeMe,0.00E+00,2.00E+04,0,20.0K
Super Arcade Soccer 2021,2020-09-04,5.99,"0 .. 20,000",Ruben Alcañiz,Ruben Alcañiz,0.00E+00,2.00E+04,0,20.0K
Ultimate Disc Golf,2020-01-31,9.99,"0 .. 20,000",TREE Industries,TREE Industries,0.00E+00,2.00E+04,0,20.0K
Smoots World Cup Tennis,2016-06-01,14.99,"0 .. 20,000",Kaneda Games,Plug In Digital,0.00E+00,2.00E+04,0,20.0K
Find the Oil Racing Edition,2019-04-01,3.99,"0 .. 20,000",new dev,new dev,0.00E+00,2.00E+04,0,20.0K
Martial Arts: Capoeira,2014-06-12,2.99,"0 .. 20,000",Twelve Games,Libredia,0.00E+00,2.00E+04,0,20.0K
Hunting Unlimited 3,2004-08-08,9.99,"0 .. 20,000",SCS Software,Ziggurat,0.00E+00,2.00E+04,0,20.0K
Joon Shining,2023-02-17,19.99,"0 .. 20,000",Orchid of Redemption,Lamplight Forest,0.00E+00,2.00E+04,0,20.0K
Moorhuhn X - Crazy Chicken X,2022-10-08,3.99,"0 .. 20,000","Higgs Games GmbH, GeekPit Studio",Higgs Games GmbH,0.00E+00,2.00E+04,0,20.0K
Differently Fast,2019-09-06,14.99,"0 .. 20,000",VRUG,VRUG,0.00E+00,2.00E+04,0,20.0K
Hot Squat 2: New Glory,2019-09-19,6.99,"0 .. 20,000",Bean Boy Games,Bean Boy Games,0.00E+00,2.00E+04,0,20.0K
Motor Strike: Racing Rampage,2021-01-27,13.99,"0 .. 20,000",FivexGames,FivexGames,0.00E+00,2.00E+04,0,20.0K
Kraken Smash: Volleyball,2021-01-26,6.99,"0 .. 20,000",AffairesEtrangeres,AffairesEtrangeres,0.00E+00,2.00E+04,0,20.0K
No Fair Play,2022-09-09,2.49,"0 .. 20,000",Self MADev,Self MADev,0.00E+00,2.00E+04,0,20.0K
Public Land Hunter,2023-02-28,3.99,"0 .. 20,000",Toft Games,Toft Games,0.00E+00,2.00E+04,0,20.0K
Big Hit VR Baseball,2017-05-02,12.99,"0 .. 20,000",Big Hit Games,Big Hit Games,0.00E+00,2.00E+04,0,20.0K
Wrestledunk Sports,2021-08-20,12.99,"0 .. 20,000",Team Fractal Alligator,Team Fractal Alligator,0.00E+00,2.00E+04,0,20.0K
Downslope,2022-01-19,4.99,"0 .. 20,000",Mind's Eye Games,Mind's Eye Games,0.00E+00,2.00E+04,0,20.0K
Speedway Challenge 2021,2021-09-16,8.99,"0 .. 20,000",Artur Berkowski Berobasket,Artur Berkowski Berobasket,0.00E+00,2.00E+04,0,20.0K
单词训练营 | Word Training Camp,2019-11-07,1.99,"0 .. 20,000",CCYY,CCYY,0.00E+00,2.00E+04,0,20.0K
Unfair Jousting Fair,2015-09-03,4.99,"0 .. 20,000",Rodaja,Rodaja,0.00E+00,2.00E+04,0,20.0K
VR Mini Bowling,2018-12-05,4.99,"0 .. 20,000",Brian Macumber,Brian Macumber,0.00E+00,2.00E+04,0,20.0K
Crazy Soccer: Football Stars,2018-06-28,9.99,"0 .. 20,000",HeroLabs,HeroLabs,0.00E+00,2.00E+04,0,20.0K
Snow Horse,2016-08-03,5.99,"0 .. 20,000",KinifiGames LLC,KinifiGames LLC,0.00E+00,2.00E+04,0,20.0K
Bomb Hunter MT,2018-04-03,1.99,"0 .. 20,000",FreeCube,FreeCube,0.00E+00,2.00E+04,0,20.0K
Big Breezy Boat - Relaxing Sailing,2018-10-23,9.99,"0 .. 20,000",MarineVerse,MarineVerse,0.00E+00,2.00E+04,0,20.0K
EXCHANGE,2018-10-12,4.99,"0 .. 20,000",Self Destruction Games,Self Destruction Games,0.00E+00,2.00E+04,0,20.0K
Octoshield VR,2016-06-14,5.99,"0 .. 20,000",Liana Pigeot,Liana Pigeot,0.00E+00,2.00E+04,0,20.0K
Super Chicken Catchers,2020-02-18,17.99,"0 .. 20,000",White Smoke Games,White Smoke Games,0.00E+00,2.00E+04,0,20.0K
Fisti-Fluffs,2021-09-23,19.99,"0 .. 20,000",Playfellow Studio,"Rogue Games, Inc.",0.00E+00,2.00E+04,0,20.0K
Car Wash Simulator,2022-08-26,44.99,"0 .. 20,000",LoLGames,LoLGames,0.00E+00,2.00E+04,0,20.0K
Torqued Up Legends,2021-10-08,0.99,"0 .. 20,000",Project 172,Project 172,0.00E+00,2.00E+04,0,20.0K
Night City 2177,2019-02-23,3.99,"0 .. 20,000",Alongini,Alongini,0.00E+00,2.00E+04,0,20.0K
The Karters,2018-06-07,,"0 .. 20,000",Pixel Edge Games,Pixel Edge Games,0.00E+00,2.00E+04,0,20.0K
Kama Bullet Heritage 2,2018-04-18,,"0 .. 20,000",Narko Games,Narko Games,0.00E+00,2.00E+04,0,20.0K
Wonderputt Forever,2022-12-02,9.99,"0 .. 20,000",Damp Gnat,"Rogue Games, Inc.",0.00E+00,2.00E+04,0,20.0K
Digital Diamond Baseball V8,2019-04-15,4.99,"0 .. 20,000",Curiosity Computing,Cass Consulting Inc,0.00E+00,2.00E+04,0,20.0K
ViKubb,2020-02-27,3.99,"0 .. 20,000",Samiri Studios,Whitway Studios,0.00E+00,2.00E+04,0,20.0K
Rabbit: Jigsaw Puzzles,2018-04-13,0.49,"0 .. 20,000",Boogygames Studios,Boogygames Studios,0.00E+00,2.00E+04,0,20.0K
River Legends: A Fly Fishing Adventure,2019-08-26,3.99,"0 .. 20,000",Dantat Studio,Dantat Studio,0.00E+00,2.00E+04,0,20.0K
Wild Wild Chess,2021-04-23,1.99,"0 .. 20,000",Minimol Games,Minimol Games,0.00E+00,2.00E+04,0,20.0K
Legends of Snooker: One Shot,2021-09-16,0.99,"0 .. 20,000",APC STUDIO,APC STUDIO,0.00E+00,2.00E+04,0,20.0K
MLB Home Run Derby VR,2018-04-26,9.99,"0 .. 20,000",MLB,MLB,0.00E+00,2.00E+04,0,20.0K
Baseball Riot,2015-12-09,4.99,"0 .. 20,000",10tons Ltd,10tons Ltd,0.00E+00,2.00E+04,0,20.0K
Racing Juke,2020-06-14,1.99,"0 .. 20,000",Rabotiagi games,Rabotiagi games,0.00E+00,2.00E+04,0,20.0K
Cricket Captain 2022,2022-06-12,29.99,"0 .. 20,000",Childish Things Ltd,Childish Things Ltd,0.00E+00,2.00E+04,0,20.0K
Football Mogul 15,2016-09-06,11.99,"0 .. 20,000","Sports Mogul, Inc.","Sports Mogul, Inc.",0.00E+00,2.00E+04,0,20.0K
Cricket Captain 2017,2017-07-06,9.99,"0 .. 20,000",Childish Things,KISS ltd,0.00E+00,2.00E+04,0,20.0K
Off The Chains Disc Golf,2020-11-12,14.99,"0 .. 20,000",Dream Nerdy,Dream Nerdy,0.00E+00,2.00E+04,0,20.0K
Muscle Car Robot,2019-05-01,0.99,"0 .. 20,000",A Nostru,My Way Games,0.00E+00,2.00E+04,0,20.0K
Playground,2016-09-01,5.99,"0 .. 20,000",K,K,0.00E+00,2.00E+04,0,20.0K
Total Arcade Racing,2021-05-06,9.99,"0 .. 20,000",Pretty Fly Games,Pretty Fly Games,0.00E+00,2.00E+04,0,20.0K
First Racer,2023-04-05,1.69,"0 .. 20,000",Perfect Games,Perfect Games,0.00E+00,2.00E+04,0,20.0K
Quest Of Graal,2022-02-04,9.99,"0 .. 20,000","Pixel-Archipel, Théo Mn",Pixel-Archipel,0.00E+00,2.00E+04,0,20.0K
NEOGEO POCKET COLOR SELECTION Vol. 1 Steam Edition,2021-09-29,39.99,"0 .. 20,000","SNK CORPORATION, Code Mystics",SNK CORPORATION,0.00E+00,2.00E+04,0,20.0K
Happy Penguin VR,2017-03-29,0.99,"0 .. 20,000",Bellcat Game,Bellcat Game,0.00E+00,2.00E+04,0,20.0K
Little Witch Academia: VR Broom Racing,2021-07-15,29.99,"0 .. 20,000","UNIVRS, Inc.","UNIVRS, Inc.",0.00E+00,2.00E+04,0,20.0K
Basketball Babe,2016-10-02,10.99,"0 .. 20,000",VACTOR,VACTOR,0.00E+00,2.00E+04,0,20.0K
Archery Simulator,2022-09-21,1.09,"0 .. 20,000",Beam Bong Games,"Atomic Fabrik, Cristian Manolachi",0.00E+00,2.00E+04,0,20.0K
PLANNES,2016-12-08,14.99,"0 .. 20,000","Tricol Co., Ltd.","Tricol Co., Ltd.",0.00E+00,2.00E+04,0,20.0K
TURK: The Demon Slayer,2021-05-15,0.99,"0 .. 20,000",LTZinc,LTZinc,0.00E+00,2.00E+04,0,20.0K
Tennis Arcade VR,2018-07-20,9.99,"0 .. 20,000","ITC Studio, Software Wolf","Software Wolf, ITC Studio",0.00E+00,2.00E+04,0,20.0K
Balls! Virtual Reality Cricket,2018-02-07,9.99,"0 .. 20,000","Karl Binder, David Nestoruk",stickee,0.00E+00,2.00E+04,0,20.0K
Beer Pong League,2018-11-30,4.99,"0 .. 20,000",Polyverse Studio,Polyverse Studio,0.00E+00,2.00E+04,0,20.0K
Canadian Football 2017,2017-07-26,0.59,"0 .. 20,000",Canuck Play Inc.,Canuck Play Inc.,0.00E+00,2.00E+04,0,20.0K
Ero Date,2018-09-06,1.49,"0 .. 20,000",meokigame,meokigame,0.00E+00,2.00E+04,0,20.0K
Summer Athletics,2008-07-04,19.99,"0 .. 20,000",49 Games,DTP Entertainment,0.00E+00,2.00E+04,0,20.0K
Unforgiven VR,2017-02-23,1.99,"0 .. 20,000",Delirium Studios,Talking About Media,0.00E+00,2.00E+04,0,20.0K
Drift Zone,2017-12-14,6.99,"0 .. 20,000",Awesome Industries,Awesome Industries,0.00E+00,2.00E+04,0,20.0K
PRO FISHING SIMULATOR,2018-11-29,9.99,"0 .. 20,000",Sanuk Games,Nacon,0.00E+00,2.00E+04,0,20.0K
J15 Jet Fighter VR (歼15舰载机),2018-06-22,9.99,"0 .. 20,000",Magicvalley Studio,Magicvalley Studio,0.00E+00,2.00E+04,0,20.0K
Pro Basketball Manager 2017,2017-01-19,19.99,"0 .. 20,000","Umix Studios, Cyanide Studio",Nacon,0.00E+00,2.00E+04,0,20.0K
SHOFER Race Driver,2015-06-30,8.99,"0 .. 20,000",Zhoori Maang Entertainment,Zhoori Maang Entertainment,0.00E+00,2.00E+04,0,20.0K
Super Dodgeball Beats,2019-09-11,12.99,"0 .. 20,000",FinalBoss Games,Liu Lidan,0.00E+00,2.00E+04,0,20.0K
clown town 1443,2021-05-05,4.99,"0 .. 20,000",YASSER MAHMOUD FATHY MAHMOUD MEAILY,YASSER MAHMOUD FATHY MAHMOUD MEAILY,0.00E+00,2.00E+04,0,20.0K
Traction Control,2022-03-28,4.99,"0 .. 20,000",Sailboat Studios,Sailboat Studios,0.00E+00,2.00E+04,0,20.0K
SmuggleCraft,2017-05-23,9.99,"0 .. 20,000",Happy Badger Studio,Happy Badger Studio,0.00E+00,2.00E+04,0,20.0K
Barton Lynch Pro Surfing,2022-04-07,39.99,"0 .. 20,000",Bungarra Software Pty Ltd,Bungarra Software Pty Ltd,0.00E+00,2.00E+04,0,20.0K
Airport Administrator Simulator,2022-05-13,44.99,"0 .. 20,000",KOA BOA,KOA BOA,0.00E+00,2.00E+04,0,20.0K
Line of War,2021-05-22,0.99,"0 .. 20,000",LTZinc,LTZinc,0.00E+00,2.00E+04,0,20.0K
Clazer,2016-12-27,29.99,"0 .. 20,000","SynapticSwitch, LLC","SynapticSwitch, LLC, LeadTech, LLC",0.00E+00,2.00E+04,0,20.0K
Go All Out,2019-06-06,12.99,"0 .. 20,000",Blue Sunset Games,"Saurus Digital, Console Labs S.A.",0.00E+00,2.00E+04,0,20.0K
Shark Assault Simulator,2022-06-10,44.99,"0 .. 20,000","Atomic Fabrik, Cristian Manolachi","Atomic Fabrik, Cristian Manolachi",0.00E+00,2.00E+04,0,20.0K
Musclecar Online,2015-02-12,5.99,"0 .. 20,000",Psychic Software,Psychic Software,0.00E+00,2.00E+04,0,20.0K
Australian Football Coach 2020,2020-08-21,14.99,"0 .. 20,000",Statto Software,Statto Software,0.00E+00,2.00E+04,0,20.0K
The Zombie Smasher,2022-01-18,9.99,"0 .. 20,000","Atomic Fabrik, Cristian Manolachi",Cristian Manolachi,0.00E+00,2.00E+04,0,20.0K
Russian Prison Sport: OCHKO,2018-04-29,1.99,"0 .. 20,000",CSM,W.T.B.,0.00E+00,2.00E+04,0,20.0K
PBA Pro Bowling 2023,2022-09-07,29.99,"0 .. 20,000",FarSight Studios,FarSight Studios,0.00E+00,2.00E+04,0,20.0K
Super GTR Racing,2018-05-18,9.99,"0 .. 20,000",Bullid Games,Bullid Games,0.00E+00,2.00E+04,0,20.0K
Warp Drive,2020-11-27,18.74,"0 .. 20,000",Supergonk,Supergonk,0.00E+00,2.00E+04,0,20.0K
Late Night 1320,2019-03-15,8.99,"0 .. 20,000",Purple Shadow Interactive,Purple Shadow Interactive,0.00E+00,2.00E+04,0,20.0K
I Can't Believe It's Not Gambling 2(K),2019-12-16,1.99,"0 .. 20,000",Mutant Entertainment Studios,Mutant Entertainment Studios,0.00E+00,2.00E+04,0,20.0K
D Series OFF ROAD Driving Simulation,2015-05-19,7.99,"0 .. 20,000",devotid,devotid Media,0.00E+00,2.00E+04,0,20.0K
Handball 21,2020-11-12,39.99,"0 .. 20,000",Eko Software,Nacon,0.00E+00,2.00E+04,0,20.0K
Ballsy! World Cup 2020,2020-10-28,2.99,"0 .. 20,000",Properly Decent,Properly Decent,0.00E+00,2.00E+04,0,20.0K
Lucky Goal,2023-01-01,3.99,"0 .. 20,000",Woondas,Woondas,0.00E+00,2.00E+04,0,20.0K
Soccering,2020-08-06,0.99,"0 .. 20,000",Gestalt Development Studio,Gestalt Development Studio,0.00E+00,2.00E+04,0,20.0K
Mini Car Money Chase,2020-12-21,0.49,"0 .. 20,000",xproject,KazakovStudios,0.00E+00,2.00E+04,0,20.0K
Ultimate Super Powers Old Maid～3Days～,2021-12-10,0.0,"0 .. 20,000",nekogameteacher,nekogameteacher,0.00E+00,2.00E+04,0,20.0K
Skiing VR,2022-03-02,14.99,"0 .. 20,000",DGMA,DGMA,0.00E+00,2.00E+04,0,20.0K
Suspect Enemy,2022-01-15,0.99,"0 .. 20,000",HorseGames,HorseGames,0.00E+00,2.00E+04,0,20.0K
VR Baseball,2016-04-04,2.99,"0 .. 20,000",Rank17,Rank17,0.00E+00,2.00E+04,0,20.0K
Push Me Pull You,2016-07-14,14.99,"0 .. 20,000",House House,House House,0.00E+00,2.00E+04,0,20.0K
Range Ball,2018-04-01,0.99,"0 .. 20,000",meokigame,meokigame,0.00E+00,2.00E+04,0,20.0K
Horse Riding Deluxe 2,2021-03-02,14.99,"0 .. 20,000",Loot Inside,Loot Inside,0.00E+00,2.00E+04,0,20.0K
Eastern Europe Truck Simulator,2022-04-21,0.49,"0 .. 20,000","Atomic Fabrik, Cristian Manolachi","Atomic Fabrik, Cristian Manolachi",0.00E+00,2.00E+04,0,20.0K
RPGolf,2018-05-09,3.99,"0 .. 20,000",ArticNet,Chorus Worldwide Games,0.00E+00,2.00E+04,0,20.0K
Serious Fun Football,2022-07-14,6.99,"0 .. 20,000",KW-SFF,"KW-SFF, FreeMind S.A.",0.00E+00,2.00E+04,0,20.0K
Virtual Boxing League,2019-08-16,19.99,"0 .. 20,000",Spellbook,www.Spellbook.com,0.00E+00,2.00E+04,0,20.0K
家园（Home Land）,2019-04-08,,"0 .. 20,000",Z.A.Games,Z.A.Games,0.00E+00,2.00E+04,0,20.0K
Snow Clearing Driving Simulator,2019-09-23,0.99,"0 .. 20,000",A Nostru,My Way Games,0.00E+00,2.00E+04,0,20.0K
AI Dummy,2017-11-17,1.99,"0 .. 20,000",Narko Games,Narko Games,0.00E+00,2.00E+04,0,20.0K
Corona MotorSport,2015-03-13,9.99,"0 .. 20,000",LucasGame,LucasGame,0.00E+00,2.00E+04,0,20.0K
Country Park,2018-07-23,2.99,"0 .. 20,000",FG,FG,0.00E+00,2.00E+04,0,20.0K
Pro Gamer Manager 2,2017-10-05,19.99,"0 .. 20,000",Millenway,Millenway,0.00E+00,2.00E+04,0,20.0K
Brendan Keogh's Putting Challenge,2022-02-24,2.99,"0 .. 20,000",Brendan Keogh,Paper House,0.00E+00,2.00E+04,0,20.0K
Laser Lasso BALL,2017-02-13,1.99,"0 .. 20,000",RagTagRadical,RagTagRadical LLC,0.00E+00,2.00E+04,0,20.0K
Star Drift,2018-02-22,11.99,"0 .. 20,000",Catze,Catze,0.00E+00,2.00E+04,0,20.0K
Volley Pals,2023-04-06,4.99,"0 .. 20,000",NAISU,NAISU,0.00E+00,2.00E+04,0,20.0K
The Strike,2016-01-07,9.99,"0 .. 20,000",Bass Pro Shops,Console Classics,0.00E+00,2.00E+04,0,20.0K
VR RHYTHM ACTION SEIYA,2018-03-14,18.99,"0 .. 20,000",WANDV.INC,WANDV.INC,0.00E+00,2.00E+04,0,20.0K
Foreveracers,2018-03-29,,"0 .. 20,000",SuperSmashingGreat Games,SuperSmashingGreat Games,0.00E+00,2.00E+04,0,20.0K
Kongfusion,2020-07-28,14.99,"0 .. 20,000",ZMVR,Leka Games,0.00E+00,2.00E+04,0,20.0K
Brain Games,2021-09-06,5.99,"0 .. 20,000","Serhii Khramov, Dmytro Pohrebnyi, Ivan Shutko, Illia Ustenko",General Script Studio,0.00E+00,2.00E+04,0,20.0K
YouRiding - Surfing and Bodyboarding Game,2022-09-15,9.99,"0 .. 20,000",Boardscore Inc,Boardscore Inc,0.00E+00,2.00E+04,0,20.0K
KART CHASER : THE BOOST VR,2017-01-25,9.99,"0 .. 20,000",YJM VR,YJM GAMES,0.00E+00,2.00E+04,0,20.0K
Retro Drift,2020-08-12,0.99,"0 .. 20,000",Meng Games,Meng Games,0.00E+00,2.00E+04,0,20.0K
Shibainu - VR Katana Simulator,2022-07-11,11.99,"0 .. 20,000",Hound Games,Hound Games,0.00E+00,2.00E+04,0,20.0K
Japanese Drag Racing (JDM) - ジェイディーエム,2021-03-11,0.27,"0 .. 20,000",Success Games,Success Games,0.00E+00,2.00E+04,0,20.0K
Vaporwave Drift,2019-11-03,3.99,"0 .. 20,000",Meng Games,Meng Games,0.00E+00,2.00E+04,0,20.0K
MMA Team Manager,2019-03-11,29.99,"0 .. 20,000",Alternative Software Ltd,Alternative Software Ltd,0.00E+00,2.00E+04,0,20.0K
One Bit Arena,2018-03-16,3.99,"0 .. 20,000",Nefrace,Red twice potato,0.00E+00,2.00E+04,0,20.0K
Hovercars 3077: Underground racing,2022-05-19,7.99,"0 .. 20,000","Airem Motorsport Tech, Airem",Airem,0.00E+00,2.00E+04,0,20.0K
Tiny Football,2022-11-15,9.99,"0 .. 20,000",Martyn Bissett,MicroProse Software,0.00E+00,2.00E+04,0,20.0K
Active Soccer 2023,2023-03-29,14.99,"0 .. 20,000",The Fox Software,The Fox Software,0.00E+00,2.00E+04,0,20.0K
Power Brain Trainer,2019-08-20,11.99,"0 .. 20,000","Serhii Khramov, Dmytro Pohrebnyi, Ivan Shutko, Illia Ustenko",General Script Studio,0.00E+00,2.00E+04,0,20.0K
MarineVerse Cup - Sailboat Racing,2019-08-21,19.99,"0 .. 20,000",MarineVerse,MarineVerse,0.00E+00,2.00E+04,0,20.0K
Megatect,2015-11-04,7.99,"0 .. 20,000",Jaunty Antics,Jaunty Antics,0.00E+00,2.00E+04,0,20.0K
Mini Hockey Champ!,2017-11-02,9.99,"0 .. 20,000",26k,26k,0.00E+00,2.00E+04,0,20.0K
Micro Pico Racers,2018-04-19,3.99,"0 .. 20,000",Josep Monzonis Hernandez,Josep Monzonis Hernandez,0.00E+00,2.00E+04,0,20.0K
MTB Dirt,2021-07-10,14.99,"0 .. 20,000",Lucas Löffel,Lucas Löffel,0.00E+00,2.00E+04,0,20.0K
Encore Classic Puzzle & Board Games,2020-01-30,19.99,"0 .. 20,000",webfoot,Encore Software LLC.,0.00E+00,2.00E+04,0,20.0K
Anime - Space Sniper,2020-11-15,0.99,"0 .. 20,000",Seito Games,Seito Games,0.00E+00,2.00E+04,0,20.0K
DUO,2016-07-07,1.79,"0 .. 20,000",NiVision,NiVision,0.00E+00,2.00E+04,0,20.0K
Hyperglide,2022-05-23,2.99,"0 .. 20,000",Interaction Ideas GmbH,Interaction Ideas GmbH,0.00E+00,2.00E+04,0,20.0K
3D Arcade Fishing,2016-12-20,4.99,"0 .. 20,000",bumblebee,"familyplay, Markt+Technik",0.00E+00,2.00E+04,0,20.0K
Super Blackjack Battle 2 Turbo Edition - The Card Warriors,2017-03-03,11.99,"0 .. 20,000",Stage Clear Studios,Headup Publishing,0.00E+00,2.00E+04,0,20.0K
Just Drift It !,2020-04-03,1.99,"0 .. 20,000",Vencious Games,Vencious Games,0.00E+00,2.00E+04,0,20.0K
Cube Color,2017-11-22,24.99,"0 .. 20,000",Laush Studio,Laush Studio,0.00E+00,2.00E+04,0,20.0K
Tennis Fighters,2020-01-02,7.99,"0 .. 20,000",TDO Games,TDO Games,0.00E+00,2.00E+04,0,20.0K
