Game,Release date,Price,Owners,Developer(s),Publisher(s),Owners_min,Owners_max,Owners_min_text,Owners_max_text
❂ Hexaluga ❂ Weapon and Shield ☯,2018-05-14,99.99,"0 .. 20,000","Hede, Hexaluga mines",Hede,0.00E+00,2.00E+04,0,20.0K
Arctic Fleet,2019-03-29,,"0 .. 20,000",Tap by Tap,Tap by Tap,0.00E+00,2.00E+04,0,20.0K
Karma,2015-07-14,0.99,"0 .. 20,000",WnMStudio,WnMStudio,0.00E+00,2.00E+04,0,20.0K
校长模拟器,2021-02-26,4.99,"0 .. 20,000",新起点制作组,新起点制作组,0.00E+00,2.00E+04,0,20.0K
Star-Twine,2011-04-29,6.99,"0 .. 20,000",SPARSE//GameDev,SPARSE//GameDev,0.00E+00,2.00E+04,0,20.0K
"World of DASM, DASM Spell Quest",2019-06-05,0.99,"0 .. 20,000",Shane Hillier,World of DASM,0.00E+00,2.00E+04,0,20.0K
Hexahedral Pathfinder,2021-01-03,2.99,"0 .. 20,000",SLASH,SLASH,0.00E+00,2.00E+04,0,20.0K
Insanus Express,2019-02-08,9.99,"0 .. 20,000",Cienart Studios,Cienart Studios,0.00E+00,2.00E+04,0,20.0K
Armoured Alliance,2019-02-08,10.99,"0 .. 20,000",WobblyTrout,WobblyTrout,0.00E+00,2.00E+04,0,20.0K
Land War,2019-03-29,4.99,"0 .. 20,000","Together Again Studios, Brian Hockenmaier","Together Again Studios, Brian Hockenmaier",0.00E+00,2.00E+04,0,20.0K
Uriel’s Chasm 3: Gelshock,2019-03-29,4.99,"0 .. 20,000",Rail Slave Games,KPL,0.00E+00,2.00E+04,0,20.0K
Travel Mosaics 10: Spooky Halloween,2019-10-28,2.99,"0 .. 20,000",Jetdogs Studios,Jetdogs Studios,0.00E+00,2.00E+04,0,20.0K
Button Soccer League,2020-07-11,2.99,"0 .. 20,000",Jeferson Dias,Jeferson Dias,0.00E+00,2.00E+04,0,20.0K
Stellaren II,2020-07-05,3.99,"0 .. 20,000",ninedux,ninedux,0.00E+00,2.00E+04,0,20.0K
Stacker Puzzle,2020-10-19,0.99,"0 .. 20,000",TooIzzi Games,TooIzzi Games,0.00E+00,2.00E+04,0,20.0K
Woodland Empire,2022-10-18,4.99,"0 .. 20,000",Nicholas Orlowski,Obvlong Games,0.00E+00,2.00E+04,0,20.0K
Equin 2: The Warren Peace,2021-11-18,9.99,"0 .. 20,000",DXF Games,DXF Games,0.00E+00,2.00E+04,0,20.0K
Hashi: Light,2021-10-14,3.99,"0 .. 20,000",amiksemo,amiksemo,0.00E+00,2.00E+04,0,20.0K
Demon Cycle,2021-06-29,0.99,"0 .. 20,000",Rise,Rise,0.00E+00,2.00E+04,0,20.0K
LoBlocks,2021-07-30,2.99,"0 .. 20,000",Colossus Game Studio,Colossus Game Studio,0.00E+00,2.00E+04,0,20.0K
Ardarium,2021-09-10,0.99,"0 .. 20,000",Daniel Cox,Daniel Cox,0.00E+00,2.00E+04,0,20.0K
The Chicken's Fall,2021-09-24,2.99,"0 .. 20,000",Raya Games,Raya Games,0.00E+00,2.00E+04,0,20.0K
时间之神的猫,2021-11-19,1.99,"0 .. 20,000",MingCang Studio,MingCang Studio,0.00E+00,2.00E+04,0,20.0K
Ricochet Ranger,2022-05-20,2.99,"0 .. 20,000",Joshua Ching,856 Studios,0.00E+00,2.00E+04,0,20.0K
QuaQua,2022-02-04,1.99,"0 .. 20,000",Tyrone Anderson,Devoke Studio,0.00E+00,2.00E+04,0,20.0K
Pirates on Target,2022-01-22,1.99,"0 .. 20,000","RainForest Games, 9Ratones",Ratalaika Games S.L.,0.00E+00,2.00E+04,0,20.0K
Poly Vita,2023-03-01,5.99,"0 .. 20,000",Alejandro Zielinsky,Alejandro Zielinsky,0.00E+00,2.00E+04,0,20.0K
A Bad Game Of Football,2022-09-27,9.99,"0 .. 20,000",Studio Gauntlet,Studio Gauntlet,0.00E+00,2.00E+04,0,20.0K
无极修仙传·序章,2022-10-20,1.19,"0 .. 20,000",金龙八部工作室,金龙八部工作室,0.00E+00,2.00E+04,0,20.0K
Amber Trail,2023-02-12,4.99,"0 .. 20,000",Lukudev,Lukudev,0.00E+00,2.00E+04,0,20.0K
Back Rank Chess,2023-02-03,1.99,"0 .. 20,000",Nocky,Nocky,0.00E+00,2.00E+04,0,20.0K
Ye Fenny - Revenge of the Evil Good Shepherd,2018-01-06,5.99,"0 .. 20,000",DPAD-FTW,DPAD-FTW,0.00E+00,2.00E+04,0,20.0K
Little Gold Miner,2018-03-12,1.99,"0 .. 20,000",Lastwhirlwind,Lastwhirlwind,0.00E+00,2.00E+04,0,20.0K
Hotel Transylvania Popstic,2018-09-25,19.99,"0 .. 20,000",Specular Theory,"Specular Theory, Sony Pictures Virtual Reality",0.00E+00,2.00E+04,0,20.0K
Privateers,2019-04-18,9.99,"0 .. 20,000",Monster Tree,Monster Tree,0.00E+00,2.00E+04,0,20.0K
Jellyfish the Ghost,2018-09-05,0.99,"0 .. 20,000",Randell Lynch,meokigame,0.00E+00,2.00E+04,0,20.0K
Indian Summer,2018-11-20,6.99,"0 .. 20,000",DIGIDICED,DIGIDICED,0.00E+00,2.00E+04,0,20.0K
Twinfold,2018-12-05,5.99,"0 .. 20,000",Kenny Sun,Kenny Sun,0.00E+00,2.00E+04,0,20.0K
Project Hastur,2019-05-23,0.0,"0 .. 20,000",Polymorphic Games,"Polymorphic Games, University of Idaho",0.00E+00,2.00E+04,0,20.0K
X-POINT,2019-02-26,9.99,"0 .. 20,000",Andrey Scanarri (Scanarri),Andrey Scanarri (Scanarri),0.00E+00,2.00E+04,0,20.0K
The Chronicles of Joseph of Egypt,2019-10-18,4.99,"0 .. 20,000",e-FunSoft Games,HH-Games,0.00E+00,2.00E+04,0,20.0K
Infection,2020-01-08,0.99,"0 .. 20,000",ZGame Studio,ZGame Studio,0.00E+00,2.00E+04,0,20.0K
Cut Smash Wrap,2019-12-17,1.99,"0 .. 20,000",IndigoWare,IndigoWare,0.00E+00,2.00E+04,0,20.0K
Axe Cop,2020-11-25,9.99,"0 .. 20,000",Red Triangle Games,Red Triangle Games,0.00E+00,2.00E+04,0,20.0K
Relentless,2020-03-13,3.99,"0 .. 20,000",Breakpoint Games,Breakpoint Games,0.00E+00,2.00E+04,0,20.0K
RavenWeald,2022-09-07,0.0,"0 .. 20,000",Turbowizard Studios,Turbowizard Studios,0.00E+00,2.00E+04,0,20.0K
Mage Hunters,2021-01-05,2.99,"0 .. 20,000",TooIzzi Games,TooIzzi Games,0.00E+00,2.00E+04,0,20.0K
Russian Prison Tattoo Simulator,2022-04-15,1.99,"0 .. 20,000",Talentless Person Games,Talentless Person Games,0.00E+00,2.00E+04,0,20.0K
Hex of the Lich,2022-07-29,14.99,"0 .. 20,000",Clobster Games,Clobster Games,0.00E+00,2.00E+04,0,20.0K
Incredible Dracula: Legacy of the Valkyries,2021-06-16,6.99,"0 .. 20,000",Game Mixer,Alawar Entertainment,0.00E+00,2.00E+04,0,20.0K
Gem Setter,2022-05-19,6.99,"0 .. 20,000",Onefin,RedTigerPro,0.00E+00,2.00E+04,0,20.0K
Golden Rails: World’s Fair,2022-08-24,6.99,"0 .. 20,000",Yustas Games Studio,Alawar Entertainment,0.00E+00,2.00E+04,0,20.0K
异世界杂货铺 skyscraper in Another world,2023-03-26,5.99,"0 .. 20,000",one game,one game,0.00E+00,2.00E+04,0,20.0K
Stickman's Arena,2022-11-14,3.99,"0 .. 20,000",Antonio Filipe,Afil Games,0.00E+00,2.00E+04,0,20.0K
Viking Heroes 3,2022-11-16,4.99,"0 .. 20,000",Yustas Games Studio,Alawar Entertainment,0.00E+00,2.00E+04,0,20.0K
Drosoph Hotel,2017-10-23,15.99,"0 .. 20,000",Mythic Chest,Mythic Chest,0.00E+00,2.00E+04,0,20.0K
Annwn: the Otherworld,2019-03-31,14.99,"0 .. 20,000",Quantum Soup Studios,Quantum Soup Studios,0.00E+00,2.00E+04,0,20.0K
Battle Bolts,2019-05-23,9.99,"0 .. 20,000","Shot Second, Croteam",Croteam Incubator,0.00E+00,2.00E+04,0,20.0K
Invisible Fist,2019-05-06,9.99,"0 .. 20,000","Failcore, Pineapple Works",Failcore,0.00E+00,2.00E+04,0,20.0K
Flirt Balls,2020-01-09,0.99,"0 .. 20,000",Enaayah Software Development and Services Private Limited,Enaayah Software Development and Services Private Limited,0.00E+00,2.00E+04,0,20.0K
Puzzle Tower,2020-01-13,1.99,"0 .. 20,000",CRGames,CRGames,0.00E+00,2.00E+04,0,20.0K
Seaside Cafe Story,2020-11-04,5.99,"0 .. 20,000",Studio Namaapa,Studio Namaapa,0.00E+00,2.00E+04,0,20.0K
White Girl,2021-02-01,5.99,"0 .. 20,000",Otorakobo Inc.,Otorakobo Inc.,0.00E+00,2.00E+04,0,20.0K
SGS Afrika Korps: Tunisia,2021-09-28,24.99,"0 .. 20,000",Strategy Game Studio,Avalon Digital,0.00E+00,2.00E+04,0,20.0K
Air Traffic BLITZ VR,2021-12-24,4.99,"0 .. 20,000",BLITZ VR,BLITZ VR,0.00E+00,2.00E+04,0,20.0K
Campground Owner,2021-10-26,0.99,"0 .. 20,000",Mikołaj Spychał,Mikołaj Spychał,0.00E+00,2.00E+04,0,20.0K
Tiny Tank:Dawn of Steel,2021-12-03,0.0,"0 .. 20,000",Disco Entertainment,Disco Entertainment,0.00E+00,2.00E+04,0,20.0K
Defenders Glory,2021-12-06,9.99,"0 .. 20,000",Derek Eduardo Gonçalves,Loris Studio,0.00E+00,2.00E+04,0,20.0K
Kamigami: Clash of the Gods,2022-07-24,19.99,"0 .. 20,000",Dream Stories,Dream Stories,0.00E+00,2.00E+04,0,20.0K
Tower of the Sage,2022-07-28,4.99,"0 .. 20,000",Arka,Arka,0.00E+00,2.00E+04,0,20.0K
Ancient Aliens: The Game,2022-09-27,12.99,"0 .. 20,000",Fifth Column Games,Legacy Games,0.00E+00,2.00E+04,0,20.0K
The Trasamire Campaigns,2023-02-03,12.99,"0 .. 20,000",Gemcutter Games,Gemcutter Games,0.00E+00,2.00E+04,0,20.0K
实习班主任 Practice Teacher,2023-01-12,3.99,"0 .. 20,000",弥渳工作室,弥渳工作室,0.00E+00,2.00E+04,0,20.0K
Break Everything - Park,2023-01-27,199.99,"0 .. 20,000",Hede,Hede,0.00E+00,2.00E+04,0,20.0K
Little Garden,2023-03-10,4.99,"0 .. 20,000",Redruby Studio,Redruby Studio,0.00E+00,2.00E+04,0,20.0K
Bazaar,2016-03-28,4.99,"0 .. 20,000",Temple Gates Games,Temple Gates Games,0.00E+00,2.00E+04,0,20.0K
Simple RTS,2017-06-19,4.99,"0 .. 20,000",Gal Hajaj,Gal Hajaj,0.00E+00,2.00E+04,0,20.0K
"Eat, Sleep, Bet, Repeat",2017-10-26,14.99,"0 .. 20,000",Strategic Designs Ltd.,Strategic Designs Ltd.,0.00E+00,2.00E+04,0,20.0K
Asura Valley,2018-01-24,1.99,"0 .. 20,000",lvkeai,lvkeai,0.00E+00,2.00E+04,0,20.0K
SpaceWorms,2018-12-28,0.99,"0 .. 20,000",3G:Games,3G:Games,0.00E+00,2.00E+04,0,20.0K
Ashland Dossier,2022-04-20,10.99,"0 .. 20,000","Skyscraper Games, PsyRob","Console Labs S.A., Skyscraper Games",0.00E+00,2.00E+04,0,20.0K
Photo Quiz - Animals,2019-12-13,0.49,"0 .. 20,000",Boogygames Studios,Boogygames Studios,0.00E+00,2.00E+04,0,20.0K
Lockdown VR: Kidnapped,2020-08-20,4.99,"0 .. 20,000",Zoom Games,Lockdown Escape,0.00E+00,2.00E+04,0,20.0K
Qube Qross,2020-12-14,2.39,"0 .. 20,000","Poly Poly Games, Kibi Games",Poly Poly Games,0.00E+00,2.00E+04,0,20.0K
Planeta,2021-01-15,3.99,"0 .. 20,000",Tomas Daugela,Tomas Daugela,0.00E+00,2.00E+04,0,20.0K
Burg Battle,2021-03-22,,"0 .. 20,000","ElevenSeventy, LLC","ElevenSeventy, LLC",0.00E+00,2.00E+04,0,20.0K
"Mummy, mummy, mummy!",2021-08-25,0.99,"0 .. 20,000",Pinochet Lab,Piece Of Voxel,0.00E+00,2.00E+04,0,20.0K
Animal Defense Versus,2021-11-03,,"0 .. 20,000",电钮组,"电钮组, B1 GAME",0.00E+00,2.00E+04,0,20.0K
Tonikk Tycoon,2022-04-13,4.99,"0 .. 20,000",Devin Carlson,Devin Carlson,0.00E+00,2.00E+04,0,20.0K
Bonza Boom,2022-07-01,0.99,"0 .. 20,000",Gillar Limited,Gillar Limited,0.00E+00,2.00E+04,0,20.0K
Welcome To The Backrooms,2022-10-27,14.99,"0 .. 20,000",Brickmade Productions,Brickmade Productions,0.00E+00,2.00E+04,0,20.0K
Refuge,2022-11-29,3.49,"0 .. 20,000",CAAMS,CAAMS,0.00E+00,2.00E+04,0,20.0K
When In Rome,2015-10-29,4.99,"0 .. 20,000",Realore,Qumaron,0.00E+00,2.00E+04,0,20.0K
"Imhotep, Pyramid Builder",2016-05-06,7.99,"0 .. 20,000",Game Studio Abraham Stolk Inc.,Game Studio Abraham Stolk Inc.,0.00E+00,2.00E+04,0,20.0K
STORM AREA 51: CUTE ALIEN GIRL EDITION,2019-08-03,1.99,"0 .. 20,000",WASABAE Studios,WASABAE Studios,0.00E+00,2.00E+04,0,20.0K
Zapitalism,2020-02-12,0.0,"0 .. 20,000",LavaMind,LavaMind,0.00E+00,2.00E+04,0,20.0K
Hidden Desert War Top-Down 3D,2022-06-17,9.99,"0 .. 20,000",Top-Down Games,Hede,0.00E+00,2.00E+04,0,20.0K
Japanese TeTris,2022-07-29,9.99,"0 .. 20,000",Stas Paty9mkin,Piece Of Voxel,0.00E+00,2.00E+04,0,20.0K
Empyrean Frontier,2018-08-31,11.99,"0 .. 20,000",Galdor Studios,Galdor Studios,0.00E+00,2.00E+04,0,20.0K
Icky,2018-02-06,0.99,"0 .. 20,000",Steedie,Steedie,0.00E+00,2.00E+04,0,20.0K
Poker Simulator,2018-04-06,4.99,"0 .. 20,000",netmin games,netmin games,0.00E+00,2.00E+04,0,20.0K
Monster MIX,2018-08-31,0.99,"0 .. 20,000",URUS GAMES,URUS GAMES,0.00E+00,2.00E+04,0,20.0K
22 Racing Series | RTS-Racing,2022-11-30,24.99,"0 .. 20,000",GOATi Entertainment,GOATi Entertainment,0.00E+00,2.00E+04,0,20.0K
Project Apocalypse,2022-12-20,5.99,"0 .. 20,000",Sargonius Games,Sargonius Games,0.00E+00,2.00E+04,0,20.0K
Pacific General,2021-09-15,5.99,"0 .. 20,000",Strategic Simulations,SNEG,0.00E+00,2.00E+04,0,20.0K
Mr.DomusMundi,2021-12-06,4.99,"0 .. 20,000",Dnovel,Dnovel,0.00E+00,2.00E+04,0,20.0K
Space Menace,2022-11-11,11.99,"0 .. 20,000",Only4Gamers,Only4Gamers,0.00E+00,2.00E+04,0,20.0K
Obelixes Tower Defense,2022-06-18,9.99,"0 .. 20,000","Atomic Fabrik, Cristian Manolachi","Atomic Fabrik, Cristian Manolachi",0.00E+00,2.00E+04,0,20.0K
Volantia,2018-05-03,12.99,"0 .. 20,000",Tangled Mess Games,Tangled Mess Games,0.00E+00,2.00E+04,0,20.0K
The Last Roman Village,2019-07-26,2.99,"0 .. 20,000",Twin Stone Studio,Twin Stone Studio,0.00E+00,2.00E+04,0,20.0K
The Ultra Code,2019-08-07,5.99,"0 .. 20,000",Jack Gloyens,Flying Interactive,0.00E+00,2.00E+04,0,20.0K
Elemental War 2,2022-05-06,19.99,"0 .. 20,000",Clockwork Origins,Clockwork Origins,0.00E+00,2.00E+04,0,20.0K
Ambulance Chauffeur Simulator,2022-08-25,3.99,"0 .. 20,000","Atomic Fabrik, Cristian Manolachi","Atomic Fabrik, Cristian Manolachi",0.00E+00,2.00E+04,0,20.0K
The Fifth Expedition,2016-04-07,9.99,"0 .. 20,000",Snapjaw Games GmbH,Snapjaw Games GmbH,0.00E+00,2.00E+04,0,20.0K
Civil War: 1865,2017-04-07,9.99,"0 .. 20,000",HexWar Games,HexWar Games,0.00E+00,2.00E+04,0,20.0K
Timbertales,2018-06-12,4.99,"0 .. 20,000",Rainware,Rainware,0.00E+00,2.00E+04,0,20.0K
Depopulation,2017-11-24,4.99,"0 .. 20,000",Aweswan studios,Aweswan studios,0.00E+00,2.00E+04,0,20.0K
Bohnanza The Duel,2017-12-27,3.99,"0 .. 20,000",DIGIDICED,DIGIDICED,0.00E+00,2.00E+04,0,20.0K
Techwars Deathmatch,2018-04-17,4.99,"0 .. 20,000",Argus Games,Argus Games,0.00E+00,2.00E+04,0,20.0K
Crazy Archery,2019-02-21,0.28,"0 .. 20,000",RewindApp,RewindApp,0.00E+00,2.00E+04,0,20.0K
Mystery Masterpiece: The Moonstone,2019-06-28,4.99,"0 .. 20,000",Freeze Tag,HH-Games,0.00E+00,2.00E+04,0,20.0K
The Escape from Bungalow,2020-07-11,3.99,"0 .. 20,000",cursorstudio,cursorstudio,0.00E+00,2.00E+04,0,20.0K
Draft Day Sports: Pro Basketball 2022,2021-12-02,24.99,"0 .. 20,000",Wolverine Studios,Wolverine Studios,0.00E+00,2.00E+04,0,20.0K
Hidden Floating City Top-Down 3D,2022-02-22,9.99,"0 .. 20,000",Top-Down Games,Hede,0.00E+00,2.00E+04,0,20.0K
Heroes Rally,2022-09-30,,"0 .. 20,000",Lanqing Game,Lanqing Game,0.00E+00,2.00E+04,0,20.0K
Spring X Elixir,2023-02-13,3.99,"0 .. 20,000",ButterCube,ButterCube,0.00E+00,2.00E+04,0,20.0K
Tank Battle: 1945,2017-02-16,9.99,"0 .. 20,000",HexWar Games,HexWar Games,0.00E+00,2.00E+04,0,20.0K
Space Viking Raiders,2019-01-14,4.99,"0 .. 20,000",Adam Thompson,Multiball Studios,0.00E+00,2.00E+04,0,20.0K
Atmocity,2019-07-30,11.99,"0 .. 20,000",Correcture Games AB,Correcture Games AB,0.00E+00,2.00E+04,0,20.0K
Gear City Against Chaos,2019-11-15,0.99,"0 .. 20,000","ZKW, ZKW",ZKW,0.00E+00,2.00E+04,0,20.0K
Beyond Flesh and Blood,2016-06-01,14.99,"0 .. 20,000",Pixelbomb Games,Pixelbomb Games,0.00E+00,2.00E+04,0,20.0K
Demon Lord,2017-03-21,6.99,"0 .. 20,000",Galaxy Game Studio,Galaxy Game Studio,0.00E+00,2.00E+04,0,20.0K
Castle Wars VR,2018-05-09,9.99,"0 .. 20,000",Arrible,Arrible,0.00E+00,2.00E+04,0,20.0K
2 Planets Fire and Ice,2017-08-07,8.99,"0 .. 20,000",,"familyplay, Markt+Technik",0.00E+00,2.00E+04,0,20.0K
武林桃源乡 The Arcadia Of Wulin,2020-08-14,6.99,"0 .. 20,000",仓鼠个人工作室Hamster Studio,仓鼠个人工作室Hamster Studio,0.00E+00,2.00E+04,0,20.0K
Arcade Redemption,2021-07-09,14.99,"0 .. 20,000",Pixidraft Studios,Pixidraft Studios,0.00E+00,2.00E+04,0,20.0K
DarkSpar,2022-03-07,4.99,"0 .. 20,000",Brian Conley,Litmusdragon Productions,0.00E+00,2.00E+04,0,20.0K
Shepherds of the Abyss,2016-11-17,5.99,"0 .. 20,000",Impulse Games,Impulse Games,0.00E+00,2.00E+04,0,20.0K
Destination Ares,2017-09-22,9.99,"0 .. 20,000",Patrick Scott,Patrick Scott,0.00E+00,2.00E+04,0,20.0K
TankCraft,2014-09-03,0.28,"0 .. 20,000",Snowdon Games,Snowdon Games,0.00E+00,2.00E+04,0,20.0K
Iron Heart,2019-06-03,4.99,"0 .. 20,000",Creobit,8floor,0.00E+00,2.00E+04,0,20.0K
Draft Day Sports: College Football 2020,2020-01-28,19.99,"0 .. 20,000",Wolverine Studios,Wolverine Studios,0.00E+00,2.00E+04,0,20.0K
Puzzle & Chess,2021-04-09,1.39,"0 .. 20,000",Beni Games,Beni Games,0.00E+00,2.00E+04,0,20.0K
Space Panic Defense,2017-11-24,4.99,"0 .. 20,000",Xefier Games Inc.,Xefier Games Inc.,0.00E+00,2.00E+04,0,20.0K
Hidden Farm 2 Top-Down 3D,2022-07-18,99.99,"0 .. 20,000",Top-Down Games,"Azerbaijan Technology, Aztech",0.00E+00,2.00E+04,0,20.0K
Skat 3D Premium,2019-05-29,7.49,"0 .. 20,000",BufoProject,BufoProject,0.00E+00,2.00E+04,0,20.0K
Sproots,2019-08-13,2.99,"0 .. 20,000",Sokpop Collective,Sokpop Collective,0.00E+00,2.00E+04,0,20.0K
Season Match 4,2020-02-20,4.99,"0 .. 20,000",Urse Games,HH-Games,0.00E+00,2.00E+04,0,20.0K
{Undefined},2021-08-20,24.99,"0 .. 20,000",FreshMountainStudios,FreshMountainStudios,0.00E+00,2.00E+04,0,20.0K
Hidden Ghost Town 2,2022-02-07,99.99,"0 .. 20,000",Hede Games,"Hede Games, Hede",0.00E+00,2.00E+04,0,20.0K
Galactineers,2019-02-26,5.99,"0 .. 20,000",LInsoDeTeh,LInsoDeTeh,0.00E+00,2.00E+04,0,20.0K
Qu-tros,2018-11-26,4.99,"0 .. 20,000",Betamaximus-128,Betamaximus-128,0.00E+00,2.00E+04,0,20.0K
Corner Cathouse / 街角的猫咪花园,2019-11-27,6.99,"0 .. 20,000",安堂小姐,安堂小姐,0.00E+00,2.00E+04,0,20.0K
Breath of Ghosts 2,2022-07-25,4.99,"0 .. 20,000",Piece Of Voxel,Piece Of Voxel,0.00E+00,2.00E+04,0,20.0K
Professor Watts Word Search: Yummy Foods,2018-07-02,4.99,"0 .. 20,000",Ripknot Systems,Ripknot Systems,0.00E+00,2.00E+04,0,20.0K
RedSun RTS,2018-10-30,6.99,"0 .. 20,000",Yuri Eletskikh,redsungames,0.00E+00,2.00E+04,0,20.0K
,2019-09-25,6.99,"0 .. 20,000",,,0.00E+00,2.00E+04,0,20.0K
Aya's Journey,2017-09-06,0.59,"0 .. 20,000",Boogygames Studios,Boogygames Studios,0.00E+00,2.00E+04,0,20.0K
Warsworn: DRAGON OF JAPAN - EMPIRE EDITION,2020-01-20,19.99,"0 .. 20,000",Intersky Studios,Intersky Studios,0.00E+00,2.00E+04,0,20.0K
Megaton: Total Destruction,2017-10-13,7.99,"0 .. 20,000",TotalDistraction,TotalDistraction,0.00E+00,2.00E+04,0,20.0K
In memory of TITAN,2018-06-02,14.99,"0 .. 20,000","Valhalla Universe, Inc.",XR Studio LLC,0.00E+00,2.00E+04,0,20.0K
Merri Puzzle,2017-06-22,0.99,"0 .. 20,000",Merriman Games,Merriman Games,0.00E+00,2.00E+04,0,20.0K
Spectre,2016-10-03,4.99,"0 .. 20,000",Proscenium,Proscenium,0.00E+00,2.00E+04,0,20.0K
Spellrune: Realm of Portals,2018-09-21,9.99,"0 .. 20,000",Microlith Games,Microlith Games,0.00E+00,2.00E+04,0,20.0K
Industry Transporters,2015-08-31,9.99,"0 .. 20,000",Markus Fick,MK game production,0.00E+00,2.00E+04,0,20.0K
Isomer,2014-07-11,9.99,"0 .. 20,000",Ionising Software,Ionising Software,0.00E+00,2.00E+04,0,20.0K
NEO Impossible Bosses,2018-02-13,13.99,"0 .. 20,000",x0to1,x0to1,0.00E+00,2.00E+04,0,20.0K
Present for Manager,2019-01-22,3.99,"0 .. 20,000",Three Sea Rocks,Three Sea Rocks,0.00E+00,2.00E+04,0,20.0K
Forward Line,2018-07-09,6.99,"0 .. 20,000",Dreamreason,Dreamreason,0.00E+00,2.00E+04,0,20.0K
BVRGER VAN,2018-07-27,0.99,"0 .. 20,000",Patchwork Games,Patchwork Games,0.00E+00,2.00E+04,0,20.0K
PlanTechtor,2019-02-27,2.99,"0 .. 20,000","FunnerSoft, LLC","FunnerSoft, LLC",0.00E+00,2.00E+04,0,20.0K
Yet Another Hero Legend 英雄传说又一则,2019-06-13,1.99,"0 .. 20,000","invwindy, congwsbn, W.Q.C",invwindy,0.00E+00,2.00E+04,0,20.0K
The Penguin Factory,2019-06-07,1.99,"0 .. 20,000",Battenberg Software,Battenberg Software,0.00E+00,2.00E+04,0,20.0K
space vanguard,2020-02-15,0.99,"0 .. 20,000",浮鲼工作室,浮鲼工作室,0.00E+00,2.00E+04,0,20.0K
Maneuver Warfare,2020-05-25,24.99,"0 .. 20,000",Decisive Action Games,Decisive Action Games,0.00E+00,2.00E+04,0,20.0K
Automata Break,2020-09-18,19.99,"0 .. 20,000",Pumpkin Head Studio,Pumpkin Head Studio,0.00E+00,2.00E+04,0,20.0K
Don´t Spill,2021-01-11,1.99,"0 .. 20,000",NerdJack,Blue.Owl,0.00E+00,2.00E+04,0,20.0K
Vidya Poker,2021-07-20,5.99,"0 .. 20,000",coolnames,coolnames,0.00E+00,2.00E+04,0,20.0K
Cat's Life Jigsaw Puzzles,2021-03-25,0.59,"0 .. 20,000",Boogygames Studios,Boogygames Studios,0.00E+00,2.00E+04,0,20.0K
Great Marble Adventure,2022-02-11,9.99,"0 .. 20,000",NaCl586,NaCl586,0.00E+00,2.00E+04,0,20.0K
Deep Rune,2021-10-14,4.99,"0 .. 20,000",JC Bailey,JC Bailey,0.00E+00,2.00E+04,0,20.0K
Bricky to Me,2021-11-04,2.99,"0 .. 20,000",IdunaSoft,IdunaSoft,0.00E+00,2.00E+04,0,20.0K
Hunt-or-Haunt,2022-01-29,4.99,"0 .. 20,000",DAONE GAMES,DAONE GAMES,0.00E+00,2.00E+04,0,20.0K
Sandream,2022-07-15,6.99,"0 .. 20,000",BluSped,BluSped,0.00E+00,2.00E+04,0,20.0K
Pingo's Revenge,2022-05-24,3.99,"0 .. 20,000",Primer Games,Primer Games,0.00E+00,2.00E+04,0,20.0K
Frame - Portals on Steroids,2023-01-11,16.99,"0 .. 20,000",MechanicsDriven,MechanicsDriven,0.00E+00,2.00E+04,0,20.0K
Tropical Resort Story,2023-04-09,8.09,"0 .. 20,000","Kairosoft Co.,Ltd","Kairosoft Co.,Ltd",0.00E+00,2.00E+04,0,20.0K
Vs Chat Pack,2022-10-13,14.99,"0 .. 20,000",KevDK Games,KevDK Games,0.00E+00,2.00E+04,0,20.0K
Unusual Ghost,2023-01-27,9.99,"0 .. 20,000",Gamesforgames,Gamesforgames,0.00E+00,2.00E+04,0,20.0K
Necroball,2021-10-25,7.99,"0 .. 20,000",King Crow Studios,King Crow Studios,0.00E+00,2.00E+04,0,20.0K
CompliKATed,2017-10-04,6.99,"0 .. 20,000",Lite Microsystems,Lite Microsystems,0.00E+00,2.00E+04,0,20.0K
Pimiko Plus,2017-12-14,1.99,"0 .. 20,000",Delmunsoft,Delmunsoft,0.00E+00,2.00E+04,0,20.0K
Esperia ~ Uprising of the Scarlet Witch ~,2023-03-01,18.99,"0 .. 20,000",Prismalice,Prismalice,0.00E+00,2.00E+04,0,20.0K
Programmer Dungeon Knightress,2022-09-22,7.99,"0 .. 20,000",Dragon Lord Studio,Dragon Lord Studio,0.00E+00,2.00E+04,0,20.0K
Corners,2020-11-25,0.99,"0 .. 20,000",LAS Team,LAS Team,0.00E+00,2.00E+04,0,20.0K
Hot Dodge!,2020-12-26,0.99,"0 .. 20,000",HFire,HFire,0.00E+00,2.00E+04,0,20.0K
Murder at Midnight,2021-05-26,7.99,"0 .. 20,000","Maaz Baig, Brad Patterson, Neelam Jani",Jovius Studios,0.00E+00,2.00E+04,0,20.0K
Spacefolk City,2021-11-10,19.99,"0 .. 20,000",Moon Mode,Beyond Frames,0.00E+00,2.00E+04,0,20.0K
Light Bringer,2022-09-23,8.99,"0 .. 20,000",Mobiga Entertainment,Mobiga Entertainment,0.00E+00,2.00E+04,0,20.0K
Island of Aito,2022-05-09,2.39,"0 .. 20,000",Nevan Games,Nevan Entertainment Ltd,0.00E+00,2.00E+04,0,20.0K
Stack by stack,2022-06-20,4.99,"0 .. 20,000","DRAgame, Rayvell",DRAgame,0.00E+00,2.00E+04,0,20.0K
